runner,dataset,split,label_ts,snapshot_index,snapshot_ts,snapshot_edges,snapshot_t_min,snapshot_t_max,frontier_n,frontier_t_min,frontier_t_max,ingested_t_lt_label,ingested_t_eq_label,ingested_t_gt_label,label_nodes,label_hash,pending_label_before,pending_label_after,labels_drained_in_snapshot,drain_position,first_in_split,last_in_split
official_tgn_example,tgbn-genre,train,1130558400,3521,1130558763,200,1130555401,1130558763,704400,1108357203,1130558763,703453,947,0,67,ad1ef7837aa274dc,1130558400,1130644800,1,0,False,False
official_tgn_example,tgbn-genre,train,1130644800,3541,1130648461,200,1130644743,1130648461,708400,1108357203,1130648461,707172,1228,0,52,54b6bd09bc550311,1130644800,1130734800,1,0,False,False
official_tgn_example,tgbn-genre,train,1130734800,3558,1130735521,200,1130732823,1130735521,711800,1108357203,1130735521,710460,1340,0,69,6e4d17cf3458fbfd,1130734800,1130821200,1,0,False,False
official_tgn_example,tgbn-genre,train,1130821200,3580,1130825105,200,1130820304,1130825105,716200,1108357203,1130825105,715072,1128,0,67,5063ec70dd4ed8cd,1130821200,1130907600,1,0,False,False
official_tgn_example,tgbn-genre,train,1130907600,3599,1130909282,200,1130906400,1130909282,720000,1108357203,1130909282,718447,1553,0,75,613daa4d9847dcf5,1130907600,1130994000,1,0,False,False
official_tgn_example,tgbn-genre,train,1130994000,3619,1130997540,200,1130992862,1130997540,724000,1108357203,1130997540,722859,1141,0,74,6c5763fa16039428,1130994000,1131080400,1,0,False,False
official_tgn_example,tgbn-genre,train,1131080400,3637,1131081481,200,1131077344,1131081481,727600,1108357203,1131081481,726508,1092,0,66,8d35bcca63bd7568,1131080400,1131166800,1,0,False,False
official_tgn_example,tgbn-genre,train,1131166800,3659,1131169203,200,1131166081,1131169203,732000,1108357203,1131169203,730638,1362,0,74,2426ffea2490e8c1,1131166800,1131253200,1,0,False,False
official_tgn_example,tgbn-genre,train,1131253200,3675,1131253741,200,1131250681,1131253741,735200,1108357203,1131253741,734304,896,0,65,c109c8bad598f550,1131253200,1131339600,1,0,False,False
official_tgn_example,tgbn-genre,train,1131339600,3695,1131342003,200,1131338825,1131342003,739200,1108357203,1131342003,737733,1467,0,68,25a1d7ed9f8d6ec5,1131339600,1131426000,1,0,False,False
official_tgn_example,tgbn-genre,train,1131426000,3720,1131427801,200,1131425161,1131427801,744200,1108357203,1131427801,742851,1349,0,72,1acfb2f725b389e8,1131426000,1131512400,1,0,False,False
official_tgn_example,tgbn-genre,train,1131512400,3743,1131513303,200,1131510180,1131513303,748800,1108357203,1131513303,747443,1357,0,80,d34141c0911b5145,1131512400,1131598800,1,0,False,False
official_tgn_example,tgbn-genre,train,1131598800,3764,1131598980,200,1131596161,1131598980,753000,1108357203,1131598980,751465,1535,0,78,69279cf229deef24,1131598800,1131685200,1,0,False,False
official_tgn_example,tgbn-genre,train,1131685200,3786,1131686580,200,1131683580,1131686580,757400,1108357203,1131686580,756347,1053,0,76,180ecdf35ff9d599,1131685200,1131771600,1,0,False,False
official_tgn_example,tgbn-genre,train,1131771600,3812,1131771660,200,1131769804,1131771660,762600,1108357203,1131771660,761026,1574,0,70,8a4d816bb14b69d2,1131771600,1131858000,1,0,False,False
official_tgn_example,tgbn-genre,train,1131858000,3833,1131861424,200,1131856985,1131861424,766800,1108357203,1131861424,765584,1216,0,56,392024f502fe698c,1131858000,1131944400,1,0,False,False
official_tgn_example,tgbn-genre,train,1131944400,3855,1131948180,200,1131943380,1131948180,771200,1108357203,1131948180,769421,1779,0,61,ca13de2683e7e613,1131944400,1132030800,1,0,False,False
official_tgn_example,tgbn-genre,train,1132030800,3879,1132032241,200,1132029784,1132032241,776000,1108357203,1132032241,774217,1783,0,66,58aec999a6c84533,1132030800,1132117200,1,0,False,False
official_tgn_example,tgbn-genre,train,1132117200,3904,1132117383,200,1132114981,1132117383,781000,1108357203,1132117383,779109,1891,0,70,96cdd76e60830add,1132117200,1132203600,1,0,False,False
official_tgn_example,tgbn-genre,train,1132203600,3929,1132206360,200,1132201560,1132206360,786000,1108357203,1132206360,784569,1431,0,77,6178825c56087028,1132203600,1132290000,1,0,False,False
official_tgn_example,tgbn-genre,train,1132290000,3951,1132290482,200,1132287062,1132290482,790400,1108357203,1132290482,789374,1026,0,67,7c77595f3c984095,1132290000,1132376400,1,0,False,False
official_tgn_example,tgbn-genre,train,1132376400,3971,1132379524,200,1132373101,1132379524,794400,1108357203,1132379524,793542,858,0,55,aa19bcf67041b4cb,1132376400,1132462800,1,0,False,False
official_tgn_example,tgbn-genre,train,1132462800,3985,1132468500,200,1132462262,1132468500,797200,1108357203,1132468500,795968,1232,0,60,66b3f8f8583bde11,1132462800,1132549200,1,0,False,False
official_tgn_example,tgbn-genre,train,1132549200,4001,1132553401,200,1132546565,1132553401,800400,1108357203,1132553401,799218,1182,0,61,006e80ec174a2dde,1132549200,1132635600,1,0,False,False
official_tgn_example,tgbn-genre,train,1132635600,4022,1132636863,200,1132632964,1132636863,804600,1108357203,1132636863,803075,1525,0,69,00922b003501c52a,1132635600,1132722000,1,0,False,False
official_tgn_example,tgbn-genre,train,1132722000,4047,1132723022,200,1132720203,1132723022,809600,1108357203,1132723022,807768,1832,0,81,8d336f7ca157ba4d,1132722000,1132808400,1,0,False,False
official_tgn_example,tgbn-genre,train,1132808400,4078,1132813920,200,1132808044,1132813920,815800,1108357203,1132813920,814000,1800,0,86,b152d43a213fe460,1132808400,1132894800,1,0,False,False
official_tgn_example,tgbn-genre,train,1132894800,4099,1132906145,200,1132893961,1132906145,820000,1108357203,1132906145,818397,1603,0,82,2fd195739d0243d9,1132894800,1132981200,1,0,False,False
official_tgn_example,tgbn-genre,train,1132981200,4116,1132985044,200,1132980905,1132985044,823400,1108357203,1132985044,822192,1208,0,77,d3d7ac3af17e4f2a,1132981200,1133067600,1,0,False,False
official_tgn_example,tgbn-genre,train,1133067600,4135,1133068021,200,1133063944,1133068021,827200,1108357203,1133068021,825812,1388,0,67,7869b79e5a87824a,1133067600,1133154000,1,0,False,False
official_tgn_example,tgbn-genre,train,1133154000,4156,1133156103,200,1133152143,1133156103,831400,1108357203,1133156103,829560,1840,0,68,8d3ac0fa24e27bbc,1133154000,1133240400,1,0,False,False
official_tgn_example,tgbn-genre,train,1133240400,4181,1133244244,200,1133239742,1133244244,836400,1108357203,1133244244,834567,1833,0,80,b2c2874977edd0f3,1133240400,1133326800,1,0,False,False
official_tgn_example,tgbn-genre,train,1133326800,4209,1133330520,200,1133326265,1133330520,842000,1108357203,1133330520,840364,1636,0,81,f5b8a0d0cce744e5,1133326800,1133413200,1,0,False,False
official_tgn_example,tgbn-genre,train,1133413200,4232,1133414283,200,1133410441,1133414283,846600,1108357203,1133414283,845165,1435,0,80,97c4dd3cb17bfd66,1133413200,1133499600,1,0,False,False
official_tgn_example,tgbn-genre,train,1133499600,4255,1133500324,200,1133496840,1133500324,851200,1108357203,1133500324,849430,1770,0,83,059619931ab36ced,1133499600,1133586000,1,0,False,False
official_tgn_example,tgbn-genre,train,1133586000,4284,1133586785,200,1133583240,1133586785,857000,1108357203,1133586785,855440,1560,0,79,4f7e929b1f0e00eb,1133586000,1133672400,1,0,False,False
official_tgn_example,tgbn-genre,train,1133672400,4312,1133672940,200,1133670240,1133672940,862600,1108357203,1133672940,860692,1908,0,73,e059a74321a4f963,1133672400,1133758800,1,0,False,False
official_tgn_example,tgbn-genre,train,1133758800,4341,1133760245,200,1133758085,1133760245,868400,1108357203,1133760245,866546,1854,0,73,0088cb47102a9573,1133758800,1133845200,1,0,False,False
official_tgn_example,tgbn-genre,train,1133845200,4374,1133845620,200,1133843943,1133845620,875000,1108357203,1133845620,873159,1841,0,82,11a658962071f03e,1133845200,1133931600,1,0,False,False
official_tgn_example,tgbn-genre,train,1133931600,4405,1133933101,200,1133931600,1133933101,881200,1108357203,1133933101,879398,1802,0,84,9e2bc4ca5f6004f7,1133931600,1134018000,1,0,False,False
official_tgn_example,tgbn-genre,train,1134018000,4439,1134018060,200,1134017404,1134018060,888000,1108357203,1134018060,885701,2299,0,82,5fa2c4e44bdb0506,1134018000,1134104400,1,0,False,False
official_tgn_example,tgbn-genre,train,1134104400,4470,1134105300,200,1134104042,1134105300,894200,1108357203,1134105300,892500,1700,0,84,dc73c427257d7c81,1134104400,1134190800,1,0,False,False
official_tgn_example,tgbn-genre,train,1134190800,4505,1134193560,200,1134190803,1134193560,901200,1108357203,1134193560,899382,1818,0,89,6048e44e184b4a89,1134190800,1134277200,1,0,False,False
official_tgn_example,tgbn-genre,train,1134277200,4537,1134277323,200,1134274742,1134277323,907600,1108357203,1134277323,906219,1381,0,82,6aa3f0b661528dde,1134277200,1134363600,1,0,False,False
official_tgn_example,tgbn-genre,train,1134363600,4569,1134364085,200,1134360783,1134364085,914000,1108357203,1134364085,912286,1714,0,83,48930762fa402e36,1134363600,1134450000,1,0,False,False
official_tgn_example,tgbn-genre,train,1134450000,4598,1134450541,200,1134448564,1134450541,919800,1108357203,1134450541,917985,1815,0,84,46c345c2dbc9f7d8,1134450000,1134536400,1,0,False,False
official_tgn_example,tgbn-genre,train,1134536400,4635,1134541263,200,1134535981,1134541263,927200,1108357203,1134541263,924894,2306,0,94,b2ae7d498cf8bfe6,1134536400,1134622800,1,0,False,False
official_tgn_example,tgbn-genre,train,1134622800,4668,1134624060,200,1134622144,1134624060,933800,1108357203,1134624060,931488,2312,0,87,7075a41073d317be,1134622800,1134709200,1,0,False,False
official_tgn_example,tgbn-genre,train,1134709200,4696,1134709443,200,1134706985,1134709443,939400,1108357203,1134709443,937809,1591,0,88,6a047a5553d71dac,1134709200,1134795600,1,0,False,False
official_tgn_example,tgbn-genre,train,1134795600,4727,1134797044,200,1134795003,1134797044,945600,1108357203,1134797044,943591,2009,0,71,b85a04a1f03d504d,1134795600,1134882000,1,0,False,False
official_tgn_example,tgbn-genre,train,1134882000,4761,1134882065,200,1134881702,1134882065,952400,1108357203,1134882065,949707,2693,0,62,54bbb729bc6c50f7,1134882000,1134968400,1,0,False,False
official_tgn_example,tgbn-genre,train,1134968400,4797,1134969722,200,1134967981,1134969722,959600,1108357203,1134969722,957709,1891,0,60,14363a74e1fe9d42,1134968400,1135054800,1,0,False,False
official_tgn_example,tgbn-genre,train,1135054800,4823,1135055642,200,1135053002,1135055642,964800,1108357203,1135055642,962905,1895,0,74,2b6f9918a6717c5e,1135054800,1135141200,1,0,False,False
official_tgn_example,tgbn-genre,train,1135141200,4853,1135144022,200,1135140601,1135144022,970800,1108357203,1135144022,968900,1900,0,71,32dae81b2a3f132b,1135141200,1135227600,1,0,False,False
official_tgn_example,tgbn-genre,train,1135227600,4880,1135229521,200,1135226280,1135229521,976200,1108357203,1135229521,974687,1513,0,73,79b9652b0221cc5d,1135227600,1135314000,1,0,False,False
official_tgn_example,tgbn-genre,train,1135314000,4907,1135315805,200,1135313523,1135315805,981600,1108357203,1135315805,980038,1562,0,73,2dabcaacfa08399c,1135314000,1135400400,1,0,False,False
official_tgn_example,tgbn-genre,train,1135400400,4930,1135402745,200,1135398303,1135402745,986200,1108357203,1135402745,985007,1193,0,75,d32951760ad72977,1135400400,1135486800,1,0,False,False
official_tgn_example,tgbn-genre,train,1135486800,4951,1135489985,200,1135485783,1135489985,990400,1108357203,1135489985,989455,945,0,2,79439cdd693f4d1b,1135486800,1135573200,1,0,False,False
official_tgn_example,tgbn-genre,train,1135573200,4971,1135574285,200,1135570741,1135574285,994400,1108357203,1135574285,993312,1088,0,55,5b816e943675a3bc,1135573200,1135659600,1,0,False,False
official_tgn_example,tgbn-genre,train,1135659600,4995,1135660445,200,1135658222,1135660445,999200,1108357203,1135660445,997599,1601,0,72,312771cb8d408d45,1135659600,1135746000,1,0,False,False
official_tgn_example,tgbn-genre,train,1135746000,5020,1135747441,200,1135744982,1135747441,1004200,1108357203,1135747441,1002405,1795,0,87,b4a67b1ae2a030b6,1135746000,1135832400,1,0,False,False
official_tgn_example,tgbn-genre,train,1135832400,5048,1135835942,200,1135831560,1135835942,1009800,1108357203,1135835942,1007943,1857,0,100,bbeeefb5f511245b,1135832400,1135918800,1,0,False,False
official_tgn_example,tgbn-genre,train,1135918800,5069,1135919043,200,1135916700,1135919043,1014000,1108357203,1135919043,1012779,1221,0,100,d3b82715b56553a9,1135918800,1136005200,1,0,False,False
official_tgn_example,tgbn-genre,train,1136005200,5091,1136136721,200,1135997461,1136136721,1018332,1108357203,1136034964,1017586,746,0,98,7fa1457cbbcacb4d,1136005200,1136091600,1,0,False,False
official_tgn_example,tgbn-genre,train,1136091600,5092,1136141644,200,1136136721,1136141644,1018600,1108357203,1136141644,1018332,268,0,89,c18503c532ef9d73,1136091600,1136178000,1,0,False,False
official_tgn_example,tgbn-genre,train,1136178000,5105,1136180223,200,1136177642,1136180223,1021200,1108357203,1136180223,1019552,1648,0,92,74cbdc3b4c9a0958,1136178000,1136264400,1,0,False,False
official_tgn_example,tgbn-genre,train,1136264400,5131,1136265601,200,1136263925,1136265601,1026400,1108357203,1136265601,1024825,1575,0,110,3af4fcbea8b3f3d9,1136264400,1136350800,1,0,False,False
official_tgn_example,tgbn-genre,train,1136350800,5165,1136353204,200,1136350682,1136353204,1033200,1108357203,1136353204,1031090,2110,0,101,4c205d8a70dd76e4,1136350800,1136437200,1,0,False,False
official_tgn_example,tgbn-genre,train,1136437200,5201,1136438880,200,1136436600,1136438880,1040400,1108357203,1136438880,1038111,2289,0,94,7fcae5fbe6ac7e12,1136437200,1136523600,1,0,False,False
official_tgn_example,tgbn-genre,train,1136523600,5241,1136524620,200,1136522521,1136524620,1048400,1108357203,1136524620,1046126,2274,0,98,276d2b79972a78d7,1136523600,1136610000,1,0,False,False
official_tgn_example,tgbn-genre,train,1136610000,5273,1136611263,200,1136608384,1136611263,1054800,1108357203,1136611263,1053203,1597,0,90,49db5fe7ff3269a6,1136610000,1136696400,1,0,False,False
official_tgn_example,tgbn-genre,train,1136696400,5316,1136697485,200,1136694365,1136697485,1063400,1108357203,1136697485,1060678,2722,0,86,f9a2ad3e166e89fb,1136696400,1136782800,1,0,False,False
official_tgn_example,tgbn-genre,train,1136782800,5348,1136783221,200,1136782201,1136783221,1069800,1108357203,1136783221,1067046,2754,0,94,1c89881e07db412a,1136782800,1136869200,1,0,False,False
official_tgn_example,tgbn-genre,train,1136869200,5386,1136870642,200,1136868542,1136870642,1077400,1108357203,1136870642,1074916,2484,0,97,6eac678955be5482,1136869200,1136955600,1,0,False,False
official_tgn_example,tgbn-genre,train,1136955600,5421,1136956685,200,1136954821,1136956685,1084400,1108357203,1136956685,1082085,2315,0,100,e31fdf8f6066929a,1136955600,1137042000,1,0,False,False
official_tgn_example,tgbn-genre,train,1137042000,5453,1137043083,200,1137040861,1137043083,1090800,1108357203,1137043083,1088677,2123,0,99,40efbd79190d56bd,1137042000,1137128400,1,0,False,False
official_tgn_example,tgbn-genre,train,1137128400,5481,1137129900,200,1137127561,1137129900,1096400,1108357203,1137129900,1094270,2130,0,102,8ee2afb8c3c47e47,1137128400,1137214800,1,0,False,False
official_tgn_example,tgbn-genre,train,1137214800,5510,1137216905,200,1137214743,1137216905,1102200,1108357203,1137216905,1100244,1956,0,90,acd3c8e07f221bdb,1137214800,1137301200,1,0,False,False
official_tgn_example,tgbn-genre,train,1137301200,5543,1137304260,200,1137300782,1137304260,1108800,1108357203,1137304260,1106683,2117,0,87,36fd1a2333f88f6e,1137301200,1137387600,1,0,False,False
official_tgn_example,tgbn-genre,train,1137387600,5575,1137387960,200,1137385024,1137387960,1115200,1108357203,1137387960,1112798,2402,0,52,02c00bb72ae87755,1137387600,1137474000,1,0,False,False
official_tgn_example,tgbn-genre,train,1137474000,5612,1137476522,200,1137473283,1137476522,1122600,1108357203,1137476522,1120217,2383,0,91,12a67b57757dc925,1137474000,1137560400,1,0,False,False
official_tgn_example,tgbn-genre,train,1137560400,5645,1137561603,200,1137559680,1137561603,1129200,1108357203,1137561603,1126957,2243,0,108,a2fc954979bb90ae,1137560400,1137646800,1,0,False,False
official_tgn_example,tgbn-genre,train,1137646800,5675,1137646860,200,1137644105,1137646860,1135200,1108357203,1137646860,1133298,1902,0,102,c2b6d886f703feb0,1137646800,1137733200,1,0,False,False
official_tgn_example,tgbn-genre,train,1137733200,5704,1137733501,200,1137731280,1137733501,1141000,1108357203,1137733501,1139248,1752,0,98,da2e9a04906ade5f,1137733200,1137819600,1,0,False,False
official_tgn_example,tgbn-genre,train,1137819600,5740,1137820981,200,1137818941,1137820981,1148200,1108357203,1137820981,1145755,2445,0,102,037c1961246eb3a5,1137819600,1137906000,1,0,False,False
official_tgn_example,tgbn-genre,train,1137906000,5779,1137907204,200,1137905341,1137907204,1156000,1108357203,1137907204,1153452,2548,0,82,23bb2f2b61b5b673,1137906000,1137992400,1,0,False,False
official_tgn_example,tgbn-genre,train,1137992400,5790,1137993545,200,1137946381,1137993545,1158200,1108357203,1137993545,1158197,3,0,84,8477041d1062670a,1137992400,1138078800,1,0,False,False
official_tgn_example,tgbn-genre,train,1138078800,5825,1138080305,200,1138078323,1138080305,1165200,1108357203,1138080305,1162784,2416,0,110,31a50fed4417c06f,1138078800,1138165200,1,0,False,False
official_tgn_example,tgbn-genre,train,1138165200,5859,1138165562,200,1138163345,1138165562,1172000,1108357203,1138165562,1169682,2318,0,105,b0c9f80f33395f91,1138165200,1138251600,1,0,False,False
official_tgn_example,tgbn-genre,train,1138251600,5892,1138252742,200,1138250704,1138252742,1178600,1108357203,1138252742,1176711,1889,0,104,8ded45ac818f469c,1138251600,1138338000,1,0,False,False
